GX,GY,GZ,AX,AY,AZ
-0.265108,0.162462,-0.3488,0.062458,-0.027421,0.998864
-0.265108,0.100923,-0.379569,0.06197,-0.027909,0.999108
-0.234338,0.100923,-0.379569,0.061726,-0.025712,0.999352
-0.111262,0.100923,-0.3488,0.062214,-0.02913,0.999108
-0.080492,0.070154,-0.318031,0.062702,-0.026689,0.99862
0.011815,0.008615,-0.287262,0.061482,-0.027665,0.998375
0.073354,-0.022154,-0.256492,0.061237,-0.024736,0.998864
0.134892,-0.022154,-0.194954,0.062458,-0.025712,1.000084
0.165662,-0.083692,-0.133415,0.063679,-0.025712,1.000329
0.134892,-0.145231,-0.102646,0.063435,-0.0262,0.997155
0.104123,-0.176,-0.071877,0.062214,-0.027177,0.997155
0.104123,-0.145231,-0.071877,0.063923,-0.025224,0.997643
0.104123,-0.176,-0.133415,0.063191,-0.027177,0.999108
0.011815,-0.176,-0.164185,0.063191,-0.025712,0.998131
-0.049723,-0.237538,-0.164185,0.062702,-0.026445,0.998375
-0.049723,-0.237538,-0.225723,0.063435,-0.024003,0.997887
-0.080492,-0.206769,-0.256492,0.064655,-0.026933,0.998375
-0.234338,-0.237538,-0.287262,0.065632,-0.027421,0.996666
-0.388185,-0.268308,-0.3488,0.064655,-0.027177,0.997155
-0.418954,-0.237538,-0.3488,0.063679,-0.023759,0.997643
-0.388185,-0.176,-0.287262,0.063923,-0.025468,0.999108
-0.418954,-0.176,-0.287262,0.066609,-0.028642,0.999596
-0.480492,-0.176,-0.225723,0.066609,-0.027909,0.999108
-0.388185,-0.145231,-0.164185,0.065144,-0.025712,0.997887
-0.203569,-0.052923,-0.102646,0.067585,-0.027177,0.99862
-0.1728,-0.052923,-0.071877,0.06905,-0.029374,0.999108
-0.1728,-0.052923,-0.010338,0.067829,-0.030351,0.998131
-0.111262,0.008615,0.0512,0.065876,-0.026689,0.998864
0.042585,0.100923,0.0512,0.067341,-0.026445,0.998131
0.134892,0.131692,0.0512,0.068318,-0.029618,0.99862
0.042585,0.193231,-0.010338,0.067341,-0.027909,0.995934
0.104123,0.254769,-0.041108,0.064655,-0.026933,0.996178
0.134892,0.316308,-0.133415,0.065388,-0.024736,0.995202
0.165662,0.316308,-0.225723,0.064655,-0.027909,0.996666
-0.018954,0.316308,-0.256492,0.064411,-0.025712,0.996422
-0.080492,0.285538,-0.318031,0.063679,-0.025712,0.997887
-0.1728,0.285538,-0.3488,0.062702,-0.023271,0.997155
-0.1728,0.254769,-0.379569,0.06197,-0.02498,0.997887
-0.234338,0.224,-0.379569,0.060017,-0.023759,0.997399
-0.265108,0.162462,-0.3488,0.060017,-0.022782,0.997643
-0.234338,0.131692,-0.256492,0.060749,-0.021806,0.997643
-0.203569,0.039385,-0.194954,0.060261,-0.024491,0.997399
-0.265108,-0.083692,-0.133415,0.061482,-0.02498,0.998131
-0.265108,-0.114462,-0.071877,0.060261,-0.02205,0.997643
-0.111262,-0.145231,-0.010338,0.060749,-0.024003,0.997643
-0.080492,-0.176,0.0512,0.06197,-0.025224,0.997643
-0.049723,-0.206769,0.0512,0.062946,-0.026445,0.997643
-0.049723,-0.237538,0.0512,0.062946,-0.025712,0.997155
-0.018954,-0.237538,0.020431,0.063191,-0.026445,0.996911
-0.018954,-0.206769,-0.041108,0.063435,-0.025956,0.997155
0.042585,-0.206769,-0.102646,0.064411,-0.027177,0.996911
-0.018954,-0.176,-0.164185,0.066364,-0.025956,0.99569
-0.018954,-0.206769,-0.194954,0.06612,-0.026933,0.995446
-0.049723,-0.145231,-0.256492,0.065144,-0.025468,0.995202
-0.018954,-0.052923,-0.3488,0.065388,-0.027421,0.995202
-0.111262,-0.022154,-0.3488,0.065388,-0.028398,0.995934
-0.234338,-0.083692,-0.3488,0.064411,-0.028154,0.997155
-0.295877,-0.022154,-0.3488,0.063191,-0.022782,0.997643
-0.1728,0.008615,-0.318031,0.065144,-0.025224,0.998131
-0.203569,0.008615,-0.256492,0.065144,-0.027177,0.997399
-0.203569,0.008615,-0.225723,0.0649,-0.026933,0.997643
-0.203569,0.039385,-0.194954,0.063435,-0.024247,0.997887
-0.111262,0.070154,-0.102646,0.063923,-0.025712,0.998131
-0.111262,0.070154,-0.071877,0.065388,-0.028154,0.998375
-0.142031,0.039385,-0.102646,0.064167,-0.028886,0.997155
-0.142031,0.100923,-0.071877,0.062702,-0.024491,0.996911
0.011815,0.162462,-0.102646,0.064411,-0.025712,0.997155
0.073354,0.100923,-0.102646,0.065632,-0.030107,0.997887
-0.111262,0.131692,-0.133415,0.063923,-0.027909,0.996666
-0.080492,0.162462,-0.164185,0.061726,-0.025712,0.996422
-0.049723,0.193231,-0.225723,0.064167,-0.0262,0.997155
-0.080492,0.131692,-0.225723,0.065144,-0.029863,0.99862
-0.265108,0.100923,-0.287262,0.063923,-0.024736,0.999108
-0.295877,0.070154,-0.287262,0.062702,-0.025956,0.998864
-0.326646,0.131692,-0.287262,0.063923,-0.02498,0.998375
-0.265108,0.070154,-0.287262,0.062702,-0.027421,0.99862
-0.295877,0.070154,-0.287262,0.061237,-0.026689,0.998375
-0.295877,0.039385,-0.225723,0.061726,-0.025468,0.999108
-0.1728,-0.022154,-0.225723,0.063679,-0.024736,1.000817
-0.111262,-0.114462,-0.194954,0.062946,-0.026689,1.001061
-0.111262,-0.176,-0.133415,0.063435,-0.027177,1.000817
-0.080492,-0.176,-0.133415,0.062458,-0.024003,0.998375
0.011815,-0.176,-0.102646,0.06197,-0.022782,0.997887
0.196431,-0.145231,-0.102646,0.062702,-0.026689,0.998375
0.165662,-0.145231,-0.071877,0.062702,-0.025468,0.999352
0.165662,-0.176,-0.102646,0.064167,-0.025468,0.999596
0.134892,-0.206769,-0.071877,0.0649,-0.023515,0.99984
0.134892,-0.176,-0.041108,0.063679,-0.023515,0.99862
0.165662,-0.145231,-0.164185,0.064167,-0.023759,0.999108
0.073354,-0.114462,-0.194954,0.0649,-0.024247,0.998131
-0.018954,-0.083692,-0.194954,0.064411,-0.023271,0.998131
0.011815,-0.022154,-0.318031,0.064655,-0.021318,0.99862
-0.018954,0.008615,-0.3488,0.065388,-0.025712,0.999108
-0.265108,0.008615,-0.3488,0.064655,-0.024247,0.998375
-0.295877,0.008615,-0.410338,0.063191,-0.022538,0.99984
-0.234338,0.070154,-0.379569,0.064411,-0.021806,1.000817
-0.265108,0.070154,-0.287262,0.064167,-0.024736,1.001549
-0.295877,0.070154,-0.256492,0.063679,-0.026689,1.000329
-0.326646,0.039385,-0.225723,0.062702,-0.026689,0.99984
-0.326646,0.039385,-0.071877,0.060505,-0.025224,0.99984
-0.265108,0.070154,-0.041108,0.062458,-0.025712,1.000573
-0.265108,0.008615,0.020431,0.065144,-0.030351,0.99984
-0.388185,-0.022154,0.112738,0.061482,-0.026933,0.998131
-0.203569,0.070154,0.143508,0.061482,-0.025224,0.998375
-0.018954,0.131692,0.112738,0.065144,-0.028886,0.997643
-0.080492,0.100923,0.081969,0.063923,-0.031816,0.996666
-0.142031,0.162462,0.0512,0.061726,-0.027909,0.996422
-0.018954,0.193231,-0.071877,0.061482,-0.027177,0.996422
-0.018954,0.193231,-0.133415,0.063679,-0.029618,0.996666
-0.142031,0.193231,-0.194954,0.062214,-0.028154,0.995446
-0.111262,0.131692,-0.318031,0.061482,-0.026445,0.99569
-0.080492,0.162462,-0.379569,0.062458,-0.026689,0.996178
-0.111262,0.162462,-0.379569,0.060993,-0.028154,0.996911
-0.142031,0.162462,-0.410338,0.060749,-0.027665,0.997155
-0.1728,0.131692,-0.471877,0.060017,-0.0262,0.996666
-0.203569,0.100923,-0.441108,0.058064,-0.025956,0.997155
-0.142031,0.070154,-0.410338,0.058796,-0.023759,0.999108
-0.080492,-0.022154,-0.3488,0.060749,-0.02498,1.000329
-0.142031,-0.083692,-0.256492,0.06197,-0.027177,0.999596
-0.1728,-0.145231,-0.164185,0.061237,-0.023759,0.997887
0.011815,-0.176,-0.102646,0.060017,-0.024491,0.996422
0.073354,-0.145231,-0.041108,0.060993,-0.026445,0.997399
0.073354,-0.206769,0.020431,0.06197,-0.026445,0.998131
0.042585,-0.268308,0.020431,0.062946,-0.024491,0.998864
0.042585,-0.299077,0.0512,0.063435,-0.025712,0.997399
0.042585,-0.268308,-0.010338,0.063191,-0.023515,0.996422
0.104123,-0.268308,-0.010338,0.064655,-0.026445,0.996178
0.042585,-0.237538,-0.071877,0.064167,-0.024736,0.995446
-0.018954,-0.176,-0.133415,0.063435,-0.024003,0.995446
-0.049723,-0.114462,-0.164185,0.065144,-0.024736,0.995934
-0.142031,-0.083692,-0.225723,0.0649,-0.027909,0.995202
-0.326646,-0.083692,-0.287262,0.063679,-0.026689,0.995934
-0.357415,0.008615,-0.318031,0.063191,-0.021073,0.996666
-0.203569,0.070154,-0.318031,0.063191,-0.026445,0.99862
-0.265108,0.100923,-0.318031,0.0649,-0.026689,0.997155
-0.357415,0.070154,-0.287262,0.063679,-0.027909,0.996911
-0.326646,0.131692,-0.256492,0.063191,-0.023027,0.997399
-0.203569,0.162462,-0.194954,0.062702,-0.0262,0.99862
-0.234338,0.162462,-0.194954,0.063923,-0.025712,0.999108
-0.234338,0.100923,-0.102646,0.065632,-0.027909,1.000817
-0.295877,0.070154,-0.071877,0.062946,-0.025712,1.000084
-0.142031,0.131692,-0.071877,0.062702,-0.023759,0.999108
0.011815,0.162462,-0.071877,0.065632,-0.027177,0.997887
-0.018954,0.131692,-0.102646,0.063435,-0.029618,0.997155
-0.080492,0.162462,-0.133415,0.062458,-0.025712,0.996666
-0.018954,0.162462,-0.164185,0.063435,-0.024247,0.997887
-0.018954,0.131692,-0.164185,0.0649,-0.026689,0.998131
-0.080492,0.070154,-0.225723,0.064167,-0.026445,0.998131
-0.111262,0.070154,-0.256492,0.06197,-0.024491,0.996666
-0.142031,0.100923,-0.287262,0.060993,-0.02498,0.995202
-0.142031,0.070154,-0.287262,0.06197,-0.027421,0.995202
-0.265108,0.039385,-0.318031,0.061726,-0.027421,0.996422
-0.326646,0.039385,-0.256492,0.060261,-0.028398,0.996178
-0.326646,0.008615,-0.256492,0.060993,-0.024736,0.99569
-0.1728,-0.083692,-0.256492,0.061237,-0.026445,0.996422
-0.142031,-0.114462,-0.164185,0.061237,-0.025956,0.99569
-0.111262,-0.176,-0.133415,0.062946,-0.025956,0.997399
-0.018954,-0.206769,-0.102646,0.062702,-0.02498,0.997399
0.104123,-0.206769,-0.041108,0.061726,-0.027421,0.995934
0.104123,-0.206769,-0.071877,0.060749,-0.028154,0.995934
0.134892,-0.237538,-0.102646,0.062702,-0.027909,0.995934
0.134892,-0.237538,-0.133415,0.063923,-0.025712,0.996911
0.165662,-0.206769,-0.133415,0.063679,-0.025956,0.995934
0.196431,-0.206769,-0.225723,0.0649,-0.027665,0.995202
0.073354,-0.176,-0.287262,0.065632,-0.025956,0.994225
0.042585,-0.145231,-0.318031,0.064655,-0.024491,0.994225
0.042585,-0.022154,-0.379569,0.0649,-0.024736,0.994469
-0.080492,-0.022154,-0.379569,0.06612,-0.028642,0.995202
-0.357415,0.008615,-0.3488,0.065876,-0.025712,0.995934
-0.388185,0.008615,-0.379569,0.064655,-0.02498,0.996911
-0.357415,0.039385,-0.379569,0.065144,-0.024491,0.996666
-0.357415,0.070154,-0.287262,0.0649,-0.027421,0.997887
-0.388185,0.100923,-0.287262,0.064655,-0.0262,0.997887
-0.295877,0.070154,-0.287262,0.062946,-0.02913,0.997887
-0.295877,0.070154,-0.194954,0.063191,-0.025956,0.998375
-0.234338,0.070154,-0.133415,0.063435,-0.027665,0.998375
-0.203569,0.131692,-0.102646,0.064411,-0.028642,0.999352
-0.234338,0.070154,-0.041108,0.065144,-0.030351,0.998864
-0.203569,0.100923,0.020431,0.062702,-0.026933,0.998375
-0.049723,0.131692,0.0512,0.0649,-0.028398,0.999108
-0.018954,0.070154,0.0512,0.066853,-0.031327,0.998375
-0.142031,0.070154,0.081969,0.062214,-0.029374,0.996178
-0.080492,0.131692,0.0512,0.062946,-0.027909,0.996911
0.011815,0.131692,-0.010338,0.064167,-0.02913,0.997887
-0.049723,0.162462,-0.041108,0.06612,-0.030351,0.998864
-0.111262,0.162462,-0.133415,0.063435,-0.026689,0.997887
0.011815,0.224,-0.225723,0.061726,-0.028398,0.997155
-0.049723,0.224,-0.287262,0.062458,-0.029618,0.997643
-0.111262,0.162462,-0.3488,0.06197,-0.029618,0.999352
-0.142031,0.131692,-0.441108,0.06197,-0.027665,0.999352
-0.203569,0.131692,-0.410338,0.060261,-0.027665,0.998375
-0.142031,0.131692,-0.441108,0.060993,-0.026689,0.997887
-0.111262,0.039385,-0.410338,0.061237,-0.028886,0.99862
-0.111262,-0.052923,-0.410338,0.060261,-0.02913,0.998864
-0.111262,-0.083692,-0.318031,0.061237,-0.025956,0.999352
0.011815,-0.114462,-0.287262,0.061482,-0.028154,0.999596
-0.049723,-0.145231,-0.225723,0.061482,-0.027421,0.998131
-0.080492,-0.237538,-0.164185,0.061237,-0.026445,0.998131
-0.018954,-0.237538,-0.071877,0.062214,-0.024247,0.999352
0.042585,-0.237538,-0.041108,0.063191,-0.025224,0.999108
0.042585,-0.237538,-0.010338,0.063923,-0.027421,0.997887
0.073354,-0.237538,0.0512,0.063435,-0.028154,0.998131
0.042585,-0.206769,-0.010338,0.065876,-0.025956,0.99862
0.042585,-0.176,-0.041108,0.06612,-0.027909,0.999108
-0.080492,-0.145231,-0.071877,0.06612,-0.026933,0.998375
-0.111262,-0.083692,-0.102646,0.066364,-0.028154,0.997887
-0.142031,-0.083692,-0.164185,0.06612,-0.027665,0.997887
-0.203569,-0.022154,-0.225723,0.066364,-0.028886,0.998375
-0.1728,0.070154,-0.256492,0.065388,-0.027421,0.998375
-0.142031,0.131692,-0.287262,0.064411,-0.029863,0.998375
-0.1728,0.131692,-0.287262,0.063435,-0.029374,0.998375
-0.203569,0.131692,-0.287262,0.062702,-0.028398,0.997399
-0.142031,0.162462,-0.256492,0.062946,-0.029618,0.998131
-0.1728,0.193231,-0.256492,0.064411,-0.028642,0.99862
-0.1728,0.162462,-0.194954,0.063191,-0.028398,0.99862
-0.142031,0.162462,-0.133415,0.060993,-0.028398,0.99862
-0.080492,0.162462,-0.133415,0.060749,-0.0262,1.000329
-0.018954,0.131692,-0.071877,0.063191,-0.028154,1.000573
-0.111262,0.070154,-0.071877,0.060749,-0.028642,0.998131
-0.111262,0.070154,-0.071877,0.059529,-0.028886,0.997643
-0.142031,0.039385,-0.102646,0.062214,-0.025956,0.99862
-0.142031,0.008615,-0.071877,0.063191,-0.026933,0.998131
-0.234338,0.008615,-0.102646,0.062214,-0.027421,0.998375
-0.234338,0.039385,-0.102646,0.061237,-0.026933,0.997399
-0.265108,0.039385,-0.164185,0.060017,-0.028642,0.998131
-0.265108,0.008615,-0.133415,0.063923,-0.029374,0.999352
-0.295877,-0.083692,-0.194954,0.063923,-0.028886,1.000329
-0.326646,-0.083692,-0.194954,0.061726,-0.027909,0.99862
-0.295877,-0.083692,-0.225723,0.061726,-0.027909,0.998131
-0.203569,-0.114462,-0.256492,0.062214,-0.028154,0.998131
-0.203569,-0.176,-0.256492,0.063191,-0.031571,0.99862
-0.234338,-0.145231,-0.256492,0.062214,-0.030839,0.998864
-0.203569,-0.114462,-0.225723,0.062946,-0.028398,0.99862
-0.111262,-0.145231,-0.225723,0.062214,-0.031083,0.999108
-0.018954,-0.206769,-0.225723,0.061726,-0.030107,0.999108
0.011815,-0.206769,-0.225723,0.062702,-0.028642,1.000329
0.196431,-0.206769,-0.225723,0.0649,-0.026445,1.000084
0.288738,-0.176,-0.225723,0.065144,-0.028642,0.999108
0.319508,-0.176,-0.225723,0.0649,-0.028154,0.997643
0.2272,-0.145231,-0.225723,0.064411,-0.026445,0.996911
0.165662,-0.114462,-0.225723,0.063923,-0.024736,0.996422
0.104123,-0.052923,-0.225723,0.064167,-0.025224,0.996422
0.011815,-0.022154,-0.225723,0.064655,-0.025224,0.99569
-0.080492,-0.022154,-0.225723,0.065388,-0.025956,0.99569
-0.203569,-0.022154,-0.225723,0.065632,-0.023027,0.994957
-0.203569,0.039385,-0.194954,0.065144,-0.025956,0.995446
-0.357415,0.100923,-0.194954,0.064655,-0.024247,0.99569
-0.388185,0.070154,-0.194954,0.064411,-0.027177,0.996178
-0.480492,0.070154,-0.194954,0.065144,-0.023271,0.998131
-0.418954,0.100923,-0.133415,0.065632,-0.026689,0.998864
-0.388185,0.131692,-0.133415,0.06612,-0.025956,0.999108
-0.295877,0.131692,-0.133415,0.063435,-0.025712,0.997643
-0.203569,0.131692,-0.133415,0.061726,-0.027177,0.996666
-0.080492,0.131692,-0.164185,0.063435,-0.024003,0.998375
-0.018954,0.131692,-0.133415,0.06612,-0.028886,0.998375
-0.142031,0.131692,-0.133415,0.064411,-0.026689,0.996666
-0.142031,0.131692,-0.164185,0.063435,-0.028642,0.995934
-0.080492,0.131692,-0.194954,0.065144,-0.026689,0.996666
-0.080492,0.100923,-0.133415,0.065388,-0.029374,0.998375
-0.142031,0.070154,-0.164185,0.064655,-0.029374,0.998131
-0.142031,0.070154,-0.194954,0.062946,-0.029618,0.997155
-0.142031,0.131692,-0.164185,0.06197,-0.028642,0.99569
-0.142031,0.100923,-0.164185,0.063923,-0.029863,0.997643
-0.1728,0.039385,-0.164185,0.065144,-0.029374,0.999352
-0.234338,0.039385,-0.164185,0.063191,-0.027909,0.999596
-0.203569,0.070154,-0.133415,0.061237,-0.026689,0.99862
-0.111262,0.039385,-0.194954,0.061482,-0.027909,0.99862
-0.049723,-0.052923,-0.164185,0.061237,-0.029374,1.000573
-0.080492,-0.052923,-0.164185,0.059773,-0.028642,1.001793
-0.049723,-0.083692,-0.194954,0.060261,-0.027909,1.001061
0.011815,-0.114462,-0.225723,0.060017,-0.027177,1.000573
0.073354,-0.176,-0.256492,0.060505,-0.028398,1.000329
0.104123,-0.206769,-0.287262,0.06197,-0.026933,1.000573
0.104123,-0.145231,-0.318031,0.062214,-0.026689,1.000084
0.104123,-0.145231,-0.318031,0.061726,-0.0262,0.998131
0.042585,-0.145231,-0.287262,0.06197,-0.028154,0.998375
-0.080492,-0.176,-0.287262,0.062702,-0.027909,0.999352
-0.1728,-0.176,-0.287262,0.063435,-0.023271,1.000329
-0.1728,-0.114462,-0.225723,0.062214,-0.023515,0.999108
-0.111262,-0.083692,-0.194954,0.064411,-0.024003,0.997887
-0.1728,-0.083692,-0.164185,0.065144,-0.0262,0.998131
-0.265108,-0.022154,-0.133415,0.06612,-0.022538,0.999352
-0.295877,0.039385,-0.102646,0.064655,-0.025712,1.000329
-0.326646,0.070154,-0.102646,0.063435,-0.026689,1.000573
-0.357415,0.070154,-0.102646,0.063435,-0.025712,1.001061
-0.265108,0.100923,-0.102646,0.063679,-0.025224,1.00277
-0.203569,0.131692,-0.133415,0.063923,-0.026689,1.00277
-0.111262,0.131692,-0.164185,0.063435,-0.028642,1.000817
-0.049723,0.162462,-0.164185,0.059773,-0.027909,0.997887
0.011815,0.193231,-0.194954,0.060261,-0.028642,0.997155
0.073354,0.193231,-0.225723,0.063923,-0.026933,0.998375
0.073354,0.162462,-0.225723,0.0649,-0.029618,0.99862
-0.080492,0.131692,-0.256492,0.064411,-0.027421,0.997643
-0.080492,0.131692,-0.256492,0.06197,-0.028154,0.996666
-0.080492,0.131692,-0.256492,0.062702,-0.026933,0.996178
-0.049723,0.070154,-0.256492,0.063435,-0.028642,0.997887
-0.1728,0.070154,-0.225723,0.064167,-0.028154,0.998864
-0.265108,0.039385,-0.225723,0.063191,-0.028398,0.998131
-0.265108,0.008615,-0.194954,0.063679,-0.029863,0.996666
-0.265108,0.008615,-0.194954,0.0649,-0.028642,0.998131
-0.295877,0.008615,-0.164185,0.065388,-0.030107,0.999108
-0.295877,0.008615,-0.164185,0.06612,-0.027665,0.999352
-0.203569,-0.022154,-0.102646,0.065388,-0.03206,0.997887
-0.234338,-0.052923,-0.133415,0.064411,-0.030107,0.997399
-0.1728,-0.083692,-0.102646,0.064167,-0.031083,0.997887
-0.111262,-0.052923,-0.133415,0.0649,-0.029863,0.998131
-0.049723,-0.052923,-0.102646,0.065632,-0.032548,0.996666
0.011815,-0.083692,-0.194954,0.064655,-0.030107,0.995934
0.042585,-0.114462,-0.164185,0.063435,-0.031327,0.996178
0.073354,-0.083692,-0.133415,0.06612,-0.028642,0.996911
0.134892,-0.083692,-0.194954,0.065388,-0.030839,0.996178
0.042585,-0.083692,-0.256492,0.062458,-0.028398,0.994713
-0.018954,-0.052923,-0.225723,0.063923,-0.027177,0.996422
0.011815,-0.083692,-0.287262,0.067097,-0.027421,0.997643
-0.049723,-0.083692,-0.318031,0.066364,-0.028154,0.997643
-0.1728,0.008615,-0.256492,0.063191,-0.02498,0.996911
-0.018954,0.039385,-0.256492,0.064655,-0.023515,0.997643
0.042585,-0.022154,-0.287262,0.067341,-0.027421,0.999596
-0.080492,-0.022154,-0.256492,0.066609,-0.025956,1.000329
-0.1728,0.039385,-0.225723,0.064167,-0.023759,1.000084
-0.080492,0.070154,-0.225723,0.063923,-0.024491,0.999596
-0.080492,0.070154,-0.194954,0.062946,-0.026445,0.999108
-0.142031,0.100923,-0.164185,0.063191,-0.023515,0.99862
-0.018954,0.070154,-0.194954,0.063923,-0.027177,0.99984
-0.142031,0.100923,-0.164185,0.065632,-0.026445,0.999596
-0.1728,0.100923,-0.164185,0.06197,-0.025468,0.996911
-0.049723,0.100923,-0.164185,0.060017,-0.025468,0.996666
-0.049723,0.100923,-0.194954,0.061237,-0.026933,0.998375
-0.142031,0.100923,-0.164185,0.062458,-0.025712,1.000329
-0.080492,0.100923,-0.225723,0.063435,-0.024736,0.99984
-0.111262,0.039385,-0.225723,0.062458,-0.026445,0.998375
-0.1728,0.039385,-0.256492,0.062702,-0.024491,0.997643
-0.142031,0.039385,-0.256492,0.062702,-0.02498,0.998864
-0.111262,0.008615,-0.256492,0.061482,-0.023759,0.99862
-0.203569,0.008615,-0.256492,0.061726,-0.025956,0.999596
-0.265108,-0.052923,-0.225723,0.064167,-0.025712,0.998864
-0.326646,-0.083692,-0.225723,0.0649,-0.027421,0.998864
-0.388185,-0.083692,-0.164185,0.064167,-0.02498,0.998375
-0.265108,-0.022154,-0.102646,0.063923,-0.024736,0.99862
-0.1728,-0.052923,-0.071877,0.063679,-0.028886,0.998131
-0.234338,-0.052923,-0.071877,0.063679,-0.027665,0.998375
-0.203569,-0.083692,-0.041108,0.063435,-0.028398,0.998864
-0.142031,-0.022154,-0.041108,0.064167,-0.028642,0.999108
-0.111262,-0.022154,-0.102646,0.065144,-0.030351,0.998864
-0.111262,-0.022154,-0.102646,0.063435,-0.02913,0.999352
-0.049723,-0.022154,-0.164185,0.062946,-0.027665,0.999108
0.073354,-0.022154,-0.225723,0.065144,-0.026933,1.000329
0.104123,-0.022154,-0.287262,0.065876,-0.027909,0.999596
0.042585,-0.052923,-0.318031,0.06197,-0.027909,0.997643
0.011815,0.008615,-0.3488,0.063435,-0.025468,0.997887
0.042585,-0.022154,-0.379569,0.067097,-0.024247,0.99862
0.011815,-0.052923,-0.3488,0.066609,-0.025224,0.998131
-0.111262,-0.022154,-0.318031,0.063923,-0.0262,0.996911
-0.142031,0.008615,-0.287262,0.063679,-0.022782,0.995446
-0.049723,0.008615,-0.256492,0.064655,-0.02498,0.99569
-0.111262,-0.022154,-0.164185,0.066364,-0.025956,0.997399
-0.234338,-0.052923,-0.102646,0.066364,-0.027421,0.997643
-0.295877,-0.052923,-0.071877,0.065876,-0.02498,0.996178
-0.265108,-0.022154,0.020431,0.065876,-0.0262,0.995446
-0.1728,0.008615,0.020431,0.065388,-0.024736,0.99569
-0.111262,0.039385,0.0512,0.065876,-0.028642,0.997155
-0.234338,0.039385,0.0512,0.068073,-0.026933,0.999596
-0.203569,-0.022154,0.0512,0.066853,-0.026933,0.999352
-0.142031,0.008615,-0.041108,0.064167,-0.024736,0.998131
-0.080492,0.039385,-0.041108,0.064411,-0.029863,0.996911
-0.142031,0.070154,-0.164185,0.064655,-0.02498,0.998375
-0.049723,0.131692,-0.225723,0.064167,-0.026445,0.997887
-0.018954,0.131692,-0.318031,0.063191,-0.027909,0.99862
-0.111262,0.100923,-0.318031,0.0649,-0.026689,0.998131
-0.111262,0.070154,-0.410338,0.064411,-0.025224,0.998375
-0.111262,0.070154,-0.410338,0.061726,-0.023759,0.997643
-0.049723,0.100923,-0.3488,0.061482,-0.025956,0.999108
-0.111262,0.100923,-0.318031,0.063679,-0.024736,0.998864
-0.1728,0.008615,-0.256492,0.0649,-0.027421,0.999352
-0.295877,-0.022154,-0.164185,0.063679,-0.024247,0.997887
-0.203569,-0.022154,-0.133415,0.062458,-0.025224,0.997887
-0.1728,0.008615,-0.071877,0.063191,-0.02498,0.998131
-0.1728,-0.022154,-0.041108,0.060993,-0.026933,0.998131
-0.142031,-0.022154,-0.010338,0.061482,-0.026689,0.999596
-0.142031,-0.022154,0.020431,0.063923,-0.027421,0.99984
-0.142031,-0.022154,0.020431,0.064411,-0.027421,0.999352
-0.080492,-0.052923,-0.010338,0.064167,-0.02913,0.99862
-0.018954,-0.052923,-0.071877,0.062946,-0.027421,0.998375
0.073354,-0.022154,-0.133415,0.062702,-0.027665,0.999352
0.104123,0.008615,-0.194954,0.063923,-0.027665,0.99984
0.104123,-0.022154,-0.256492,0.064411,-0.029374,0.999596
0.011815,-0.052923,-0.287262,0.062946,-0.02913,0.997643
-0.049723,-0.052923,-0.287262,0.062946,-0.027421,0.997643
-0.018954,-0.022154,-0.379569,0.065144,-0.028154,0.997643
-0.111262,-0.022154,-0.3488,0.063923,-0.028642,0.996911
-0.203569,0.008615,-0.318031,0.062458,-0.028886,0.997155
-0.142031,0.039385,-0.287262,0.063191,-0.026933,0.998375
-0.111262,0.008615,-0.225723,0.065144,-0.032304,0.99984
-0.265108,-0.022154,-0.164185,0.065632,-0.029863,1.000817
-0.234338,-0.052923,-0.102646,0.064411,-0.030351,0.99984
-0.1728,-0.052923,-0.071877,0.062458,-0.030351,0.999352
-0.142031,-0.022154,-0.010338,0.064167,-0.031816,0.999596
-0.049723,-0.052923,-0.041108,0.063679,-0.031327,1.000573
-0.049723,-0.022154,-0.041108,0.063435,-0.033525,0.999108
-0.080492,-0.022154,-0.041108,0.063191,-0.032304,0.999352
-0.049723,-0.022154,-0.102646,0.06197,-0.030107,0.998864
-0.018954,-0.022154,-0.164185,0.062458,-0.031816,1.000084
-0.080492,0.008615,-0.194954,0.062702,-0.031571,0.999352
-0.080492,-0.022154,-0.287262,0.062702,-0.029374,0.999108
0.011815,0.008615,-0.379569,0.063679,-0.030839,0.998375
-0.080492,0.039385,-0.379569,0.063923,-0.029374,0.998864
-0.111262,0.039385,-0.379569,0.0649,-0.028154,0.99984
-0.111262,0.008615,-0.410338,0.064655,-0.028642,0.99984
-0.1728,0.039385,-0.441108,0.062214,-0.025224,0.99984
-0.1728,0.039385,-0.379569,0.062702,-0.026689,0.999108
-0.142031,0.008615,-0.318031,0.064655,-0.025224,0.999596
-0.1728,-0.052923,-0.256492,0.064167,-0.027177,0.99984
-0.234338,-0.022154,-0.133415,0.063435,-0.024247,0.999596
-0.1728,0.008615,-0.071877,0.064167,-0.025468,0.99862
-0.1728,-0.022154,-0.041108,0.063435,-0.026933,0.998131
-0.1728,-0.022154,0.0512,0.062458,-0.025468,0.998375
-0.111262,0.008615,0.0512,0.063679,-0.025468,1.000573
-0.049723,0.008615,0.081969,0.066364,-0.027421,1.000084
-0.111262,-0.022154,0.0512,0.06612,-0.027665,0.999108
-0.049723,-0.022154,0.0512,0.062702,-0.025224,0.997643
0.073354,0.039385,-0.041108,0.062702,-0.027665,0.998375
0.104123,0.039385,-0.071877,0.066609,-0.027421,1.000329
